text,source_dataset,source_subdomain,original_label,stratum,data_id
"С одноклассниками отношения не ладятся, меня еще в первом классе избили до сотрясения мозга, и, возможно, из-за этого я веду себя так, что иногда меня хочется положить в дурку.",presuicidal,,"проблемы во внешнем мире/травля, физическое насилие;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,99e1981eab5645fe9e4cb3cb02b07314-12
"Но основная причина того что я подумываю о смерти, то что я люблю одного парня!",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;смерть/мысли о смерти",presuicidal_multilabel_conj,3f5dff30e21d4354a9268ca9ae0ee19b-4
"Я не умею радоваться, у меня неделями не прекращая болит голова, и состояние от ""тяжкого похмелья"" до мигрени с красным маревом в глазах.",presuicidal,,"деструктивное поведение/алкоголь и наркотики;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,bad97207a5e64cd2a96e5e209939d688-6
"Раньше я гнала эти мысли от себя, но сейчас это делать труднее и труднее.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,2c61c636320242fa8d5726e0fd79c646-20
"думаю, что развод не избежен и сына я больше не увижу.",presuicidal,,проблемы в семье/распад семьи;проблемы в семье/сложные отношения с родственниками,presuicidal_multilabel_conj,1d90f667d9444c21b5942c92bd284c09-13
"но уже невозможно, врачи сказали что невозможно вылечить, мне страшно, Я не знаю что мне делать, хочу <способ суицида - ред. мод.",presuicidal,,"клинические проявления/тревожность, страх, фобии;клинические проявления/физические заболевания, инвалидность;смерть/мысли о смерти",presuicidal_multilabel_conj,7dbff49676eb40ab996df30297077c36-3
"А ведь мне никто не может помочь кроме себя, а я не слабая, я не понимаю что мне ещё делать.",presuicidal,,"защитные факторы/позитивная самооценка;защитные факторы/поиск помощи;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,20782b69b53b4bc4a4891ccba7cf01c0-9
"До боли хотелось нормальной семьи, вышла замуж просто за хорошего человека, который меня искренне полюбил.",presuicidal,,защитные факторы/желание любви и отношений;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_conj,9fd9067b6257464b8418d6c28bbd8980-6
"У меня депрессия не хочу жить, мыться, смотреть на себя в зеркало, выходить на улицу япревратилась в бомжиху.",presuicidal,,клинические проявления/депрессия;смерть/мысли о смерти,presuicidal_multilabel_conj,e31534e3e74d4eb998a8f211270d5eb0-3
"Я понимаю все свои проблемы, все свои депрессивные мысли, но не могу ничего изменить, потому что у меня так называемый синдром жертвы.",presuicidal,,клинические проявления/другие психические расстройства;смерть/мысли о смерти,presuicidal_multilabel_conj,8a9be305a8fa4c9d942b7cbe7d0eef48-3
"Я тихоня, не разговорчивая и не красивая и умом не блещу, я всего боюсь, особенно сказать что-то не так. Что мне делать покинуть этот мир или так и жить одиночкой и одичемной.",presuicidal,,"смерть/мысли о смерти;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,8ef76ee6ee4c433fa4ebb1c1920d552b-7
"Все люди вызывают у меня ненависть, но при этом каждый раз, когда я нахожусь одна хотя бы пару часов, то все это время моё тело скрючивается на кровати, текут слезы и я не могу дышать.",presuicidal,,"клинические проявления/плач, истерики;чувства/одиночество, непонимание, изоляция, брошенность;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_conj,b38ce1f9213449ce9bb8eb64f9fa9304-4
"я не хочу жить, я хочу покончить собой, зачем мне жизнь, если у меня нет никого, кто мог бы любить?",presuicidal,,"смерть/мысли о смерти;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,f91da613c165436e8e023bf8c0e9593e-1
"И я люблю свою мать, и с мужем я не хочу портить хорошиеотношения.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_conj,81b889d07f2a4e3d9ff1a5c2a204aaa9-15
"перерезать себе горло, исчезнуть, потому что чувствую себя очень ненужной и ни на что неспособной.",presuicidal,,"смерть/мысли о смерти;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,e76222a1a08b4d688781d968d116f1be-36
Мама 6 лет назад пережила горе :почти в одно время нас бросил отец и погибла ее мама (моя бабушка.,presuicidal,,"проблемы в семье/распад семьи;смерть/смерть, несчастный случай или суицид близких",presuicidal_multilabel_conj,f01b5fc189234268a89e47ab3dc6652f-26
"С 2 класса у меня не было друзей но 2 года назад я очень сильно подружилась с одноклассницей, мы стали с ней лучшими друзьями.",presuicidal,,"защитные факторы/наличие позитивных социальных связей;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,400c5a2852064945b315e307542eeb14-0
"Не могу жаловаться на то, что был травим в школе, почитав истории других людей подвергающихся насилию со стороны одноклассников, я понимаю, что мне ещё несказанно повезло, но тех случаев насмешек и оскорблений хватило чтобы застрять у меня в памяти мучительным комом и напоминать осебе причиняя этим ужасную боль.",presuicidal,,"проблемы во внешнем мире/травля, физическое насилие;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,c5ba13e3d93f43a593b8232c9a1ee380-5
"я в первые высказываюсь на эту тему, потому что у меня безысходность и депрессия из-за этого.",presuicidal,,"клинические проявления/депрессия;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,2bcfd7dfbf374cf9a5ab3f2ba1eb82d4-21
"невозможно передать эмоции, которые я испытывала, когда мне каждую ночь в течение 3 лет снились кошмары, как я постоянно рыдала и хотела умереть, когда мать не поверила в то, что отец меня избивал, в ее индифферентную реакцию, когда я говорила, что не хочу жить.",presuicidal,,"клинические проявления/тревожность, страх, фобии;проблемы в семье/сложные отношения с родственниками;проблемы во внешнем мире/травля, физическое насилие;смерть/мысли о смерти",presuicidal_multilabel_conj,0defcc450e6d4d89b35112e2264398f1-24
"Мне 40 лет и все чаще и чаще меня посещают мысли о самоубийстве, но у меня двое детей, сыну 10 и дочке 14, и только мысль о том, как они будут жить без меня останавливает от этого шага.",presuicidal,,защитные факторы/наличие позитивных социальных связей;смерть/мысли о смерти,presuicidal_multilabel_conj,80bfb83013f7421b9b5553b5ad85c89e-0
"Охватила эйфория, из-за которой в дальнейшем я потерял сон ( сплю только с помощью таблетки, приобрел тревоги и депрессию.",presuicidal,,"клинические проявления/депрессия;клинические проявления/бессоница;клинические проявления/тревожность, страх, фобии",presuicidal_multilabel_conj,cc2d02611c3540e2964b28bb5ddd0c56-2
"Я слишком молод и, возможно, никогда не испытывал настоящей любви, но это чувство, что гложет меня сейчас, это убивает меня.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,802016a1144b4cb1a866f2edf7084eb9-0
А мне так нужна хоть чья-то поддержка сейчас.,presuicidal,,"защитные факторы/поиск помощи;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,845faef012c14843bf7c39ddda7f9a1d-10
"Недавно вечером я заставила себя напиться и была попытка самоубийства снова, я проплакала всю ночь, а моя мать сказала, что я дура, так себя извожу.",presuicidal,,"клинические проявления/попытка суицида в прошлом;клинические проявления/плач, истерики;деструктивное поведение/алкоголь и наркотики",presuicidal_multilabel_conj,c11f27bfea324c289c88b8a76115e9ba-38
"незнаю что делать, я жить не хочу причем уже такая стадия когда не хочется никому жаловаться.",presuicidal,,"смерть/мысли о смерти;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,36b9fe8be039499e9de50e35121cd819-8
"Мне ужасно одиноко и плохо, каждую ночь я в истерике отговариваю сама себя чтобы не пойти и не умереть.",presuicidal,,"клинические проявления/плач, истерики;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,6ed10e6851484affbbc2c4c9f4a9cdc5-16
Дело в том что в свои 12 лет у меня абсолютно нет друзей и были мысли о суициде.,presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;смерть/мысли о смерти",presuicidal_multilabel_conj,8ab473b351f04271be04f0f5ecfea406-1
"я знаю, что самоубийство не выход, но от этой рутины и безысходности ситуации я подумываю об этом.",presuicidal,,"смерть/мысли о смерти;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,a7d8e9dc8e7348679e9a0e7fec1e6d7b-18
"Позвольте излить боль, носимую в душе, ибо я стою у пропасти.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,b639d2618224483ebb49266fb2c5abbd-0
после этих слов у меня всё обломилось внутри и я возненавидел её.,presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_conj,d52b3d937be042ba962423737f9156ba-22
"ограждать себя от всего, всем врать, скрываться и пытаться не любить, так как испытать отказ - окончательно сгореть.",presuicidal,,"клинические проявления/тревожность, страх, фобии;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,103e70f13d60413c804ed3a8ce32eb82-15
"обожаю, когда проект отменяется в последний момент;) я безумно хотел станцевать крэйзи форм еще раз.",presuicidal,,"защитные факторы/выражение счастья, радости, удовлетворенности;защитные факторы/поддерживающие состояния и ситуации",presuicidal_multilabel_conj,e68b5963092a44f48993ef1401563526-0
"сначала холодно говорила, но когда поняла что мне ничего не надо, начались слезы.",presuicidal,,"клинические проявления/плач, истерики;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,4dc8e2c3df5d451e97edc83ac04ef97d-27
А я его очень сильно люблю а он со мной теперь наверное общаться не будет.,presuicidal,,"защитные факторы/выражение любви;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,f6af392d0e454d1a94f90d2f5ae5cbc0-11
"Меня гложат воспоминания о том, какая я тварь, ругалась с ней, орала на неё, всегда думала только о своей выгоде, просила не звонить лишний раз. И вот настал этот проклятый день, перевернувший всю мою жизнь, её больше нет.",presuicidal,,"смерть/смерть, несчастный случай или суицид близких;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,f91c6427ac924daa8a6431adac7d1f8b-1
"Я в классе изгой, если спрошу помощи меня проигнарируют или на грубят.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,d65a1d1e58e1416aaefd24c769f7a1fe-5
"Боже, когда родня прекратит булить меня за псих расстройство!",presuicidal,,клинические проявления/другие психические расстройства;проблемы в семье/сложные отношения с родственниками,presuicidal_multilabel_conj,9cf580fd917b4404a50eb6113fb06f99-0
"вижу жизнь в серых тонах, вечно что то не так, не по моему, то родители разводились, то отец умер, то у матери проблемы были, то в школе не ладились отношения то просто как магнитом притягиваю всяких поганых людей-именно мне обязательно нахамят, попадутся алкаши или придурки по дороге, не знакомый псих скажет какую нибудь гадость.",presuicidal,,"проблемы в семье/распад семьи;проблемы во внешнем мире/травля, физическое насилие;смерть/смерть, несчастный случай или суицид близких",presuicidal_multilabel_conj,166e2f75e60b4413af2e115c35956c91-4
"Жить хочется всё меньше и меньше, чувствую себя бесполезным человеком, часто думаю о том, что ничего не добьюсь в этой жизни и все будут воспринимать меня как дурочку.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,469b7384fa49433e8aee7b3652def5b4-15
"Но вот однажды я все-таки смог пересилить себя и раскрыть свои чувства девушке, с которой был давно знаком и, о чудо, она ответила мне взаимностью.",presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_conj,47f9e6956b354708b26a28888b27d6f4-7
"Ушла после 9 класса и не очень хорошо закончила школу, потому что всю мою школьную жизнь надо мной издевались, из-за этого пропускала, хотя когда-то была отличницей и вообще не считаю себя глупой.",presuicidal,,"защитные факторы/позитивная самооценка;проблемы во внешнем мире/травля, физическое насилие",presuicidal_multilabel_conj,3f83a44f28744409ae3f6d5779eacc59-12
"Я попытался дать сдачи одному из идиотов и у меня получилось, но после этого информация обо мне по отделению прокатилась так, что это я учинил конфликт, я всё затеял.",presuicidal,,"проблемы во внешнем мире/травля, физическое насилие;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,0d963e375b944eae862dd35f666372b7-31
я не работаю у меня проблемы со здоровьем.,presuicidal,,"клинические проявления/физические заболевания, инвалидность;другое/проблемы с профессиональным определением и реализацией",presuicidal_multilabel_conj,9288aea353c34e4798df20e7a3d8471a-39
Потом она умерла и в 14 лет я осталась в городе одна.,presuicidal,,"смерть/смерть, несчастный случай или суицид близких;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,d984f753d9ca458f9fdc4275cc59af78-17
"Частые панические атаки, тревоги страхи, что всё выхода нет уже - 22, а я не на что неспособен, даже содержать себя не на что.",presuicidal,,"клинические проявления/тревожность, страх, фобии;другое/проблемы с деньгами (нищенство, долги)",presuicidal_multilabel_conj,baa383108e274ddd9e9954ff215c35c8-6
я устал от себя и от дерьма в котором по уши.,presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,99e6328f958e4dd2b8b77e2f8fb621d4-15
"Моя история длиться уже очень много лет, началось все 6лет назад( не буду подробно описывать все что мне пришлось пережить до начала моих страхов, это пьянки родителей, избивание отца, ранюю смерть матери, когда отец остался один пил и бил нас с братом постоянно, у меня даже вены на руках вздувались, мучал нас по ночам и мы зимой спали в холодной бане) Но не я не брат не стали плохими людьми и не обозлились.",presuicidal,,"клинические проявления/тревожность, страх, фобии;проблемы в семье/физическое насилие;смерть/смерть, несчастный случай или суицид близких",presuicidal_multilabel_conj,e5c91d7ba2084ef3a21569f3d93b2165-0
"Мне тааааак плохо, просто невыносимо, и никто меня не может понять, и жирной я тоже не хочу быть, и одинокой.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,1e15ffa159cf43e59a28598eb5488c60-5
"Я хочу уйти в монастырь или сдохнуть, хочу воткнуть в себя нож или задушится, я уже пыталась, но не вышло, почему так?",presuicidal,,клинические проявления/попытка суицида в прошлом;смерть/мысли о смерти,presuicidal_multilabel_conj,2e9f1d5443fe44269d0ad75895aff4f6-12
"Я ХОЧУ жить счастливо, я хочу быть как мои друзья у которых много девушек в окружении и их уважают я хочу нормально жить не один.",presuicidal,,защитные факторы/желание любви и отношений;защитные факторы/поиск счастья и радости,presuicidal_multilabel_conj,844c5bd66552475a9a735864bd9a9ad2-49
"Мне так плохо, в душе пустота, как-будто её нет совсем, не знаю, что делать в церковь уже ходила не помогает.",presuicidal,,"чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,fa5252acbd024f3d877743e4bb419095-0
"От меня ушел муж, без которого мне жизнь не интересна, я никого не хочу видеть, я хочу к нему, быть рядом и заботиться о нем. Я чувствую, что схожу с ума, я это понимаю, но ничего с собой сделать не могу, постоянно думаю, как мне легче умереть.",presuicidal,,"клинические проявления/другие психические расстройства;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;смерть/мысли о смерти",presuicidal_multilabel_conj,606f97ef7b134fc89d96a5e29232669e-0
"В общем, притворялась нормальной, и никто не знал, как сложно мне дается общение, насколько выматывает меня собственное вранье.",presuicidal,,"чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,0481878a613747b7ad4887329ab9efbc-19
"Плохо схожусь с людьми, не могу найти работу, я хоть могу не работать, но без работы я сойду с ума( Ничего не радует, при любой проблеме первые мысли о суициде.",presuicidal,,смерть/мысли о смерти;другое/проблемы с профессиональным определением и реализацией,presuicidal_multilabel_conj,4c401502b126449ebdf74dd3ec4dc53a-9
"после выкидыша я пытался перевезти любимую к себе, но она уже сама нехотела никаких отношений, я ходил за ней примерно 3 года, пытаясь всё начать по новой, но ничего не вышло, после этого я решил жить вобще один, заботиться о матери и младшей сестре, всё вроде бы пошло нормально, но в один прекрасный день возращаясь с друзьями с работы, мы просто шли к своей остановке никого не трогая, были абсолютно трезвые, к нам подъехали наши доблестные сотрудники полиции, отвезли в отдел, сказали что я и 2 моих поддельника ограбили вино-водочный склад и закрыли меня на 11 суток, в итоге ничего доказать не смогли и отпустили, но я потерял работу, я писал заявление и в прокуратуру, и в следственный комитет и вобще везде куда только можно, следствие длилось примерно 8 месяцев, потом просто закрыли дело на сотрудников, а мне пришлось искать новую работу.",presuicidal,,"деструктивное поведение/проблемы с законом, дисциплиной;проблемы в семье/трудности с беременностью, аборт, выкидыш;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;другое/проблемы с профессиональным определением и реализацией",presuicidal_multilabel_conj,6b6f8940ab6142b491be46da8c8b6be2-12
"Прошло 5 лет и сейчас все не так ярко выражено, но я до сих пор боюсь общаться с незнакомыми и у меня очень мало друзей, часто молчу и избегаю компаний ( хотя очень сильно хочу общаться.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,1aa10210e48547e4ae0926b2930a681b-8
"И с каждым днем боль, страх, ненависть -это все, что я чувствую.",presuicidal,,"клинические проявления/тревожность, страх, фобии;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_conj,852ae89cdbca41669c5e08224d077079-1
"Следующий 2023 год я прожил ещё фифти фифти, из-за новых знакомст и тд, но контакт мы ещё поддерживали, и тогда же я начал задумываться на счет отношений с противоположным полом, я получил три отказа подряд, С каждым месяцем моя самооценка занижалась, и как не странно мой внешний вид реально ухудшался, потом множество обидных ситуаций.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,5ce80ec4f21e46a9915189095ac384e6-3
Я боюсь за будущее своей сестры я не хочу чтобы ее жизнь разрушилась из за меня.,presuicidal,,"клинические проявления/тревожность, страх, фобии;проблемы в семье/сложные отношения с родственниками;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,b68565242f99482c8946bb0180c5427e-37
"Я грублю родителям, я не могу ухаживать за кошкой, я сумасшедшая, я несу ерунду, я тупая, я бесполезная, я плакса, я страшная, я очкастая, я двоешница, я не сделала ничего хорошего, люди общаются со мной из жалости, никто не заслуживает такой, как я, я влюблена в лучшую подругу, я слабачка, я лентяйка, я не могу плакать, так как вместо завываний, из моего вонючего рта доносятся лишь хрипы, я дрянь, я ш, надо мной смеются, я ненавижу своё имя, я эгоистка, я лгунья, я злюка, я воняю, пожалуйста, убейте меня, я не заслуживаю жизни, мне жалко Маму и Папу, они не заслуживают такой грязи с дерьмом, как я!",presuicidal,,"клинические проявления/плач, истерики;проблемы в семье/сложные отношения с родственниками;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,829c23b0f9bc430b9ac067c42b4b3b53-2
Наследующий день меня обвиняют что все драки скандалы происходят из за меня я хорошо получаю( причем даже незнаю за что) в меня летят все предметы что находятся под бабушкиной рукой.,presuicidal,,"проблемы в семье/сложные отношения с родственниками;проблемы во внешнем мире/травля, физическое насилие",presuicidal_multilabel_conj,c8d1bb04516647719fd99163a06f1a81-17
С 8ми лет живу с матерью в комнате 10м2 у бабушки после того как отец алкаш выгнал нас на улицу.,presuicidal,,деструктивное поведение/алкоголь и наркотики;проблемы в семье/сложные отношения с родственниками,presuicidal_multilabel_conj,414d50143ec546bbb07902c0e6092062-0
я постоянно плачу я его ненавижу он меня бьет как парня мама не может ничего с этим делать у меня каждый день мысли о самоубийстве но пока не решаюсь помогите мне пожалуйста я такую жизнь не хочу,presuicidal,,"проблемы в семье/физическое насилие;смерть/мысли о смерти;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,17b66e01ffda45f0a4d28c71c855df7c-0
"есть свои проблемы из-за которых я не хочу жить, но сейчас больше стремления пережить всё, становиться сильнее и наладить жизнь.",presuicidal,,"защитные факторы/положительная динамика;чувства/душевное опустошение, подавленность, тоска, грусть",presuicidal_multilabel_conj,00cae58f0eb144b68455f3ae791596d9-2
"И я всё равно подумываю о самоубийстве, но мне страшно.",presuicidal,,защитные факторы/позитивные установки;смерть/мысли о смерти,presuicidal_multilabel_conj,6fe9796ed4e44ee3885a49ae3f9e13c6-5
"Из-за своей ошибки я много жаловалась и плакала, и через 2 недели девушка меня бросила, потому что устала от моего нытья.",presuicidal,,"клинические проявления/плач, истерики;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,1d72d95f416f4d12b55639e6bd507d2e-34
"Я очень одинока, последние 3 года я в депрессии, психолог не смог мне помочь.",presuicidal,,"клинические проявления/депрессия;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,fe11c8de305748a29f8357ebbbddc263-3
"Каждый новый день начинается тяжело, чувство одиночества и страха меня не покидает.",presuicidal,,"клинические проявления/тревожность, страх, фобии;чувства/беспомощность, безвыходность, безнадежность, отчаяние;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,162dc51b5a194183837c51664cf75c28-14
"Но то что мы ходили вдвоем не понравилось нашему ""главарю"" и нас сразу возненавидел класс, точнее меня.",presuicidal,,"проблемы во внешнем мире/травля, физическое насилие;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,8692443ce8de41e983afb122ecb73d72-14
Я её люблю очень сильно и хочу чтобы она была счастлива со мной или без меня.,presuicidal,,защитные факторы/выражение любви;защитные факторы/наличие позитивных социальных связей,presuicidal_multilabel_conj,f27ad0360aaa4002b521849f2c33a1aa-7
"Замкнулся, ни с кем не общался, вообще не умею общаться, знакомится( с девушками тем более, нету интересов никаких, сижу уже 5 лет дома, читаю книжки и смотрю фильмы, не могу устроиться на работу, хотя уже опыт есть маленько работал дворником в лагере, хотел вожатым - не взяли, опять невезение, других берут, а мне ""шиш"", потом устроился в книжный магазин, не сработался с начальницей, куда теперь идти не знаю.",presuicidal,,"проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/одиночество, непонимание, изоляция, брошенность;другое/проблемы с профессиональным определением и реализацией",presuicidal_multilabel_conj,fcf13f231407471bad7fd6132595c407-4
"Друзей у меня не было ( учеба занимала много времени, да еще меня и на несколько кружков записали, чтобы не было мыслей ""зависать по дворам"", и, если со мной не разговаривали родители после ругани за четверку по какой-нибудь физкультуре, я оставался социально абсолютно один.",presuicidal,,"проблемы в семье/сложные отношения с родственниками;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений;чувства/одиночество, непонимание, изоляция, брошенность",presuicidal_multilabel_conj,6686551d3ced430caf3eac7e7cdb74fe-18
"Я уже четко ощущаю, что начинаю болеть, когда нервгичаю и злюсь.",presuicidal,,"клинические проявления/физические заболевания, инвалидность;чувства/агрессия, гнев, обида, злость, раздражительность, ревность, несправедливость",presuicidal_multilabel_conj,bfee2580bff44e67bd432eac9c1f1fe0-3
"Меня ненавидят и родители, и любимый парень.",presuicidal,,"проблемы в семье/сложные отношения с родственниками;проблемы во внешнем мире/несчастная любовь, проблемы с друзьями, сложности построения отношений",presuicidal_multilabel_conj,cd484276f4c34e9f928afd2f7b9716a2-34
"Я устала чувствовать себя плохо, я устала сидеть дома, я устала жить с нелюбимым человеком и не знаю что делать.",presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов;чувства/беспомощность, безвыходность, безнадежность, отчаяние",presuicidal_multilabel_conj,5335561ea7c24fb288d1c5338d0e569b-36
Я не хочу жить я устала пожалуйста помогите мне!,presuicidal,,"защитные факторы/поиск помощи;клинические проявления/усталость, стресс, истощение ресурсов",presuicidal_multilabel_conj,c8b77612a5d24869bc17a11c3ea9ceee-0
"Но всегда после такого порыва порезать вены, случается что то такое приятное в моей жизни что мне становится стыдно перед Богом.",presuicidal,,"деструктивное поведение/самоповреждение;чувства/негативное самоощущение, вина, стыд, никчемность, самобичевание",presuicidal_multilabel_conj,c681e167038d4cf8a57f12647136e125-8
Что бы я ни делал - я задыхаюсь.,presuicidal,,"клинические проявления/усталость, стресс, истощение ресурсов;клинические проявления/физические заболевания, инвалидность",presuicidal_multilabel_conj,3f3c5e07770f4f5680198c043d9316bc-2
